vocals,instrumental,score,CLAP,normalized_score,normalized_CLAP,MERT,normalized_MERT
Josh Woodward - Cien Volando,Short Hand - Certain Strangers,51.74877548217773,0.41141856,0.22478628343282583,0.2090431,-0.14240958,-0.24247743
Josh Woodward - Cien Volando,The Cute Lepers - Young Hearts,49.88886451721192,-0.057321146,-0.387791948231398,-1.374423,-0.49806276,-0.86379147
Josh Woodward - Cien Volando,The Embarrassment - Patio Set,49.420501708984375,0.54390967,-0.5420514080903246,0.656616,0.80425066,1.4113059
Josh Woodward - Cien Volando,The J Arthur Keenes Band - The Boring World of Niels Bohr,49.64532852172852,0.017682632,-0.4680026960950998,-1.12105,-0.233153,-0.40100312
Josh Woodward - Cien Volando,The Oranges Band - Ride the Nuclear Wave,49.95043563842773,0.62557584,-0.36751295140497975,0.93249536,-0.43083945,-0.7463546
Josh Woodward - Cien Volando,Wann - Happy Birthday,51.7498722076416,0.37154466,0.22514749972647438,0.07434369,-0.8609993,-1.4978292
Josh Woodward - Cien Volando,ZOELEELA - Jewel,49.7342529296875,0.47428784,-0.43871465080401795,0.42142403,-0.6126744,-1.0640141
Los Steaks - Sunday Girls,Bam Bam - Hi-Q,53.67618560791016,0.28342047,0.8595959645159209,-0.22335172,0.38660887,0.6816999
Los Steaks - Sunday Girls,Benji Cossa - New Flowers (Fast 4-track Version),54.3402271270752,0.72771966,1.0783039495883262,1.2775509,-0.6221533,-1.0805734
Los Steaks - Sunday Girls,Bessie Smith - My Sweetie Went Away,49.6789436340332,0.21826659,-0.4569312596442835,-0.44345033,-0.71296734,-1.2392224
Los Steaks - Sunday Girls,David Rovics - We Just Want The World,55.05220985412598,0.23019788,1.312801798209942,-0.40314484,0.17199394,0.30677485
Los Steaks - Sunday Girls,deef - Ein sonniger Tag mit dir,52.009727478027344,0.17440635,0.31073314603963176,-0.59161615,-0.432419,-0.74911404
Los Steaks - Sunday Girls,Dragon Or Emperor - Part of Me Says,53.03570938110352,0.7601881,0.6486494182400354,1.3872337,0.71932304,1.2629403
Los Steaks - Sunday Girls,Grand Mal - Children of Light,53.413177490234375,0.26904857,0.7729718998838095,-0.27190194,0.7537126,1.3230176
Los Steaks - Sunday Girls,Home Blitz - Secret Wave,54.140506744384766,0.79969,1.0125242638074754,1.5206765,-0.7064298,-1.2278016
Los Steaks - Sunday Girls,Josh Woodward - Cien Volando,53.54665184020996,0.33344632,0.8169328651239276,-0.054357637,-0.41510007,-0.7188584
Los Steaks - Sunday Girls,Los Steaks - Sunday Girls,54.93593978881836,1.0000001,1.2745072172631957,2.197351,-0.67346925,-1.1702206
Los Steaks - Sunday Girls,Mia Doi Todd - I gave you my home,53.44376182556152,0.39207354,0.7830451229596651,0.14369303,0.12914625,0.23192139
Los Steaks - Sunday Girls,Orange Peels - Grey Holiday,53.52647018432617,-0.033405673,0.8102858571185876,-1.2936332,-0.40270093,-0.69719756
Los Steaks - Sunday Girls,Poland - Lying Machine,53.9517822265625,0.27179366,0.9503661639968362,-0.26262864,-0.5994828,-1.0409688
Los Steaks - Sunday Girls,Shearer - Itch,53.31145477294922,0.41317537,0.7394686174964366,0.21497788,0.13583003,0.24359773
Los Steaks - Sunday Girls,Short Hand - Certain Strangers,54.67595291137695,0.23103808,1.188878224994801,-0.40030652,0.31924146,0.56401134
Los Steaks - Sunday Girls,The Cute Lepers - Young Hearts,52.00507926940918,-0.04778614,0.30920221715682167,-1.3422124,0.51541585,0.9067213
Los Steaks - Sunday Girls,The Embarrassment - Patio Set,52.25798225402832,0.2557689,0.392498066269387,-0.31676248,-0.8115779,-1.4114918
Los Steaks - Sunday Girls,The J Arthur Keenes Band - The Boring World of Niels Bohr,52.69893646240234,-0.028477388,0.5377302597984028,-1.2769849,0.14926901,0.26707518
Los Steaks - Sunday Girls,The Oranges Band - Ride the Nuclear Wave,52.87321090698242,0.18801402,0.5951290993644119,-0.5456476,0.35621616,0.6286049
Los Steaks - Sunday Girls,Wann - Happy Birthday,54.79541969299317,0.69756764,1.228225672912247,1.1756934,0.71176314,1.2497333
Los Steaks - Sunday Girls,ZOELEELA - Jewel,53.31297111511231,0.20044176,0.7399680382850454,-0.50366503,0.7328489,1.2865695
Mia Doi Todd - I gave you my home,Bam Bam - Hi-Q,53.301002502441406,0.39382046,0.7360260691674259,0.14959437,-0.21831465,-0.375081
Mia Doi Todd - I gave you my home,Benji Cossa - New Flowers (Fast 4-track Version),53.46034240722656,0.36088032,0.7885060851173459,0.038318094,0.22454111,0.39857298
Mia Doi Todd - I gave you my home,Bessie Smith - My Sweetie Went Away,48.75702667236328,0.6665101,-0.7605728170945335,1.0707768,0.30271107,0.5351333
Mia Doi Todd - I gave you my home,David Rovics - We Just Want The World,54.66538238525391,0.15602815,1.1853967281263036,-0.6537002,0.05097176,0.09535322
Mia Doi Todd - I gave you my home,deef - Ein sonniger Tag mit dir,51.253902435302734,0.5494852,0.06179544050366283,0.6754509,0.21898523,0.38886705
Mia Doi Todd - I gave you my home,Dragon Or Emperor - Part of Me Says,52.60712242126465,0.34062836,0.5074904880988444,-0.030095762,-0.19257553,-0.33011565
Mia Doi Todd - I gave you my home,Grand Mal - Children of Light,52.675048828125,0.7313485,0.529862654821666,1.2898097,-0.29497457,-0.5090033
Mia Doi Todd - I gave you my home,Home Blitz - Secret Wave,52.96979141235352,0.39650345,0.6269387484862738,0.15865785,0.14982265,0.26804236
Mia Doi Todd - I gave you my home,Josh Woodward - Cien Volando,52.98636245727539,0.63862604,0.6323965696327033,0.9765807,0.14217481,0.25468186
Mia Doi Todd - I gave you my home,Los Steaks - Sunday Girls,53.75271224975586,0.39207354,0.8848006951831762,0.14369303,0.31684247,0.55982035
Mia Doi Todd - I gave you my home,Mia Doi Todd - I gave you my home,52.93717002868652,1.0,0.6161946054076088,2.1973507,0.22309901,0.39605367
Mia Doi Todd - I gave you my home,Orange Peels - Grey Holiday,53.1118392944336,-0.017478788,0.6737234828393305,-1.2398301,0.24156888,0.42831993
Mia Doi Todd - I gave you my home,Poland - Lying Machine,52.75070571899414,0.70304024,0.5547809252630057,1.1941806,0.17868668,0.31846684
Mia Doi Todd - I gave you my home,Shearer - Itch,53.17639350891113,0.32187024,0.6949849879844687,-0.09346322,-0.20035762,-0.3437107
Mia Doi Todd - I gave you my home,Short Hand - Certain Strangers,54.308876037597656,0.42064616,1.0679781892080409,0.2402152,-0.032920703,-0.05120407
Mia Doi Todd - I gave you my home,The Cute Lepers - Young Hearts,52.46515274047852,0.008355757,0.46073151003803275,-1.1525575,0.005649645,0.016177021
Mia Doi Todd - I gave you my home,The Embarrassment - Patio Set,51.827484130859375,0.76660717,0.2507096774738792,1.4089183,0.35071003,0.61898583
Mia Doi Todd - I gave you my home,The J Arthur Keenes Band - The Boring World of Niels Bohr,51.88761329650879,-0.04743556,0.2705137533994386,-1.3410281,-0.3287038,-0.56792706
Mia Doi Todd - I gave you my home,The Oranges Band - Ride the Nuclear Wave,52.16842842102051,0.6235518,0.36300271423586233,0.9256578,-0.03717022,-0.058627833
Mia Doi Todd - I gave you my home,Wann - Happy Birthday,53.89555740356445,0.31004634,0.9318480180766573,-0.13340592,-0.5292078,-0.91820085
Mia Doi Todd - I gave you my home,ZOELEELA - Jewel,52.57987594604492,0.30447114,0.498516618960173,-0.15223974,-0.28429493,-0.4903463
Orange Peels - Grey Holiday,Bam Bam - Hi-Q,47.5348014831543,0.05230108,-1.1631235623743623,-1.0041043,0.2633872,0.46643582
Orange Peels - Grey Holiday,Benji Cossa - New Flowers (Fast 4-track Version),47.81297874450684,0.011097653,-1.0715034052494368,-1.143295,0.08460177,0.1541037
Orange Peels - Grey Holiday,Bessie Smith - My Sweetie Went Away,45.01678466796875,-0.047663957,-1.992454813709558,-1.3417996,0.1390526,0.24922745
Orange Peels - Grey Holiday,David Rovics - We Just Want The World,48.38726997375488,0.2984976,-0.8823554770422898,-0.17241919,0.13913316,0.24936818
Orange Peels - Grey Holiday,deef - Ein sonniger Tag mit dir,45.69536972045898,-0.02010703,-1.7689567864822815,-1.2487086,0.70513564,1.2381554
Orange Peels - Grey Holiday,Dragon Or Emperor - Part of Me Says,46.520484924316406,0.20545746,-1.4971977496148678,-0.4867213,-0.12650008,-0.21468408
Orange Peels - Grey Holiday,Grand Mal - Children of Light,46.92888450622559,0.10181616,-1.3626877120857663,-0.8368356,-0.3781999,-0.6543951
Orange Peels - Grey Holiday,Home Blitz - Secret Wave,47.23682403564453,-0.097835876,-1.261265087054662,-1.5112872,0.09509018,0.1724266
Orange Peels - Grey Holiday,Josh Woodward - Cien Volando,46.70945549011231,-0.05002557,-1.4349586117139996,-1.3497776,-0.18374626,-0.31469122
Orange Peels - Grey Holiday,Los Steaks - Sunday Girls,48.215782165527344,-0.033405673,-0.9388365131213102,-1.2936332,0.06991019,0.12843801
Orange Peels - Grey Holiday,Mia Doi Todd - I gave you my home,47.07818031311035,-0.017478788,-1.3135158091833978,-1.2398301,0.513576,0.9035071
Orange Peels - Grey Holiday,Orange Peels - Grey Holiday,47.44267654418945,1.0000001,-1.1934657310406438,2.197351,-0.2325131,-0.39988524
Orange Peels - Grey Holiday,Poland - Lying Machine,46.96320724487305,0.05535706,-1.351383212600267,-0.99378073,-0.10273166,-0.17316145
Orange Peels - Grey Holiday,Shearer - Itch,46.922508239746094,-0.0014383104,-1.3647877922069152,-1.1856432,-0.3964579,-0.6862912
Orange Peels - Grey Holiday,Short Hand - Certain Strangers,48.1002368927002,-0.07165864,-0.9768923772131227,-1.4228569,-0.44841963,-0.7770666
Orange Peels - Grey Holiday,The Cute Lepers - Young Hearts,45.90236282348633,0.836635,-1.7007817655228687,1.6454817,0.12858717,0.23094471
Orange Peels - Grey Holiday,The Embarrassment - Patio Set,45.62727165222168,0.02191741,-1.7913854914075842,-1.1067444,0.36128372,0.6374577
Orange Peels - Grey Holiday,The J Arthur Keenes Band - The Boring World of Niels Bohr,46.33457565307617,0.7220954,-1.5584286229047732,1.2585514,-0.5049767,-0.87586987
Orange Peels - Grey Holiday,The Oranges Band - Ride the Nuclear Wave,46.290016174316406,0.021055885,-1.5731046838650562,-1.1096548,0.34629473,0.61127245
Orange Peels - Grey Holiday,Wann - Happy Birthday,47.99031448364258,-0.04759313,-1.013096301072472,-1.3415605,-0.15941651,-0.27218798
Orange Peels - Grey Holiday,ZOELEELA - Jewel,47.38897132873535,-0.04500718,-1.211154021788811,-1.3328247,-0.52843374,-0.91684854
Poland - Lying Machine,Bam Bam - Hi-Q,52.053218841552734,0.39584437,0.32505741374001573,0.15643139,0.53602374,0.9427226
Poland - Lying Machine,Benji Cossa - New Flowers (Fast 4-track Version),52.97923851013184,0.21428144,0.6300502342296298,-0.45691273,-0.78871334,-1.3715482
Poland - Lying Machine,Bessie Smith - My Sweetie Went Away,48.08475685119629,0.67637783,-0.98199086667266,1.1041113,-0.7961298,-1.3845046
Poland - Lying Machine,David Rovics - We Just Want The World,53.266998291015625,0.21382175,0.724826479457644,-0.4584656,0.29155934,0.5156516
Poland - Lying Machine,deef - Ein sonniger Tag mit dir,49.31554985046387,0.72994095,-0.5766182368866419,1.2850548,-0.35656062,-0.616592
Poland - Lying Machine,Dragon Or Emperor - Part of Me Says,51.47006988525391,0.2043505,0.13299211428470714,-0.49046078,0.8181796,1.4356394
Poland - Lying Machine,Grand Mal - Children of Light,51.28680610656738,0.83615917,0.07263255751529883,1.6438743,0.7621962,1.3378382
Poland - Lying Machine,Home Blitz - Secret Wave,52.272308349609375,0.2813447,0.39721649336778114,-0.23036392,-0.7985415,-1.3887177
Poland - Lying Machine,Josh Woodward - Cien Volando,51.8338623046875,0.5681015,0.25281038579727555,0.73833936,-0.546144,-0.94778776
Poland - Lying Machine,Los Steaks - Sunday Girls,53.23993682861328,0.27179366,0.715913545937205,-0.26262864,-0.79864395,-1.3888966
Poland - Lying Machine,Mia Doi Todd - I gave you my home,51.72621154785156,0.70304024,0.2173546508174636,1.1941806,0.16859587,0.30083853
Poland - Lying Machine,Orange Peels - Grey Holiday,51.93766403198242,0.05535706,0.2869984086369518,-0.99378073,-0.5284908,-0.9169482
Poland - Lying Machine,Poland - Lying Machine,54.89790916442871,1.0000001,1.261981492604045,2.197351,-0.685206,-1.1907244
Poland - Lying Machine,Shearer - Itch,51.48321342468262,0.16615932,0.1373210559882109,-0.6194758,0.1459238,0.26123118
Poland - Lying Machine,Short Hand - Certain Strangers,53.11393165588379,0.48958957,0.6744126207073802,0.47311535,0.32416117,0.5726059
Poland - Lying Machine,The Cute Lepers - Young Hearts,50.29147529602051,0.053494148,-0.2551885045305033,-1.0000739,0.6119699,1.075398
Poland - Lying Machine,The Embarrassment - Patio Set,50.91078567504883,0.8606217,-0.05121311862086469,1.726512,-0.85230595,-1.4826423
Poland - Lying Machine,The J Arthur Keenes Band - The Boring World of Niels Bohr,51.21577835083008,-0.07636078,0.04923893393427088,-1.4387414,0.13116528,0.23544857
Poland - Lying Machine,The Oranges Band - Ride the Nuclear Wave,51.484405517578125,0.6788752,0.13771368239434809,1.1125479,0.4788375,0.84282017
Poland - Lying Machine,Wann - Happy Birthday,54.19586563110352,0.2127505,1.0307572059062384,-0.46208447,0.8626362,1.5133035
Poland - Lying Machine,ZOELEELA - Jewel,50.34455680847168,0.4296615,-0.23770563591802693,0.27067026,0.6315499,1.1096035
Shearer - Itch,Bam Bam - Hi-Q,51.594974517822266,0.20389813,0.17413056681638386,-0.49198893,-0.27499616,-0.47410166
Shearer - Itch,Benji Cossa - New Flowers (Fast 4-track Version),52.1005916595459,0.51224875,0.34066007301878237,0.54966116,0.13806294,0.24749856
Shearer - Itch,Bessie Smith - My Sweetie Went Away,47.12621307373047,0.22343823,-1.2976957919261938,-0.42597982,0.26363438,0.46686763
Shearer - Itch,David Rovics - We Just Want The World,52.90158462524414,0.57182664,0.6044742360327267,0.7509233,0.0028444827,0.0112764975
Shearer - Itch,deef - Ein sonniger Tag mit dir,49.58247375488281,0.17278516,-0.48870447303565356,-0.59709275,-0.29619282,-0.5111315
Shearer - Itch,Dragon Or Emperor - Part of Me Says,50.667123794555664,0.36072016,-0.1314653278330546,0.03777706,0.011887742,0.027074765
Shearer - Itch,Grand Mal - Children of Light,50.094993591308594,0.11807723,-0.3199015028911583,-0.7819035,-0.27875087,-0.480661
Shearer - Itch,Home Blitz - Secret Wave,50.99821090698242,0.60498565,-0.02241884029813859,0.86293894,-0.047071856,-0.075925656
Shearer - Itch,Josh Woodward - Cien Volando,51.63311195373535,0.33370975,0.18669147080152454,-0.053467758,-0.08021204,-0.13382044
Shearer - Itch,Los Steaks - Sunday Girls,52.1623420715332,0.41317537,0.3609981208566883,0.21497788,0.3665772,0.64670527
Shearer - Itch,Mia Doi Todd - I gave you my home,51.510379791259766,0.32187024,0.14626854063238987,-0.09346322,0.13190868,0.23674728
Shearer - Itch,Orange Peels - Grey Holiday,51.46942901611328,-0.0014383104,0.13278103832876545,-1.1856432,0.3176778,0.56127965
Shearer - Itch,Poland - Lying Machine,51.68419647216797,0.16615932,0.2035166116584399,-0.6194758,0.24697313,0.43776098
Shearer - Itch,Shearer - Itch,52.70425796508789,1.0000001,0.5394829440754015,2.197351,-0.018029522,-0.025189681
Shearer - Itch,Short Hand - Certain Strangers,52.6435775756836,0.12885426,0.5194973176996467,-0.7454973,0.47833806,0.8419477
Shearer - Itch,The Cute Lepers - Young Hearts,52.0426082611084,-0.091313064,0.32156272462426994,-1.4892522,-0.048261605,-0.07800411
Shearer - Itch,The Embarrassment - Patio Set,49.88060569763184,0.15188263,-0.3905120639731164,-0.66770434,0.21432483,0.3807255
Shearer - Itch,The J Arthur Keenes Band - The Boring World of Niels Bohr,49.59885215759277,0.063493475,-0.48331010031645366,-0.9662949,0.041519277,0.078840055
Shearer - Itch,The Oranges Band - Ride the Nuclear Wave,50.16604995727539,0.24601334,-0.2964984562763831,-0.34971806,-0.05890551,-0.09659864
Shearer - Itch,Wann - Happy Birthday,52.82972717285156,0.5316136,0.5808073444730272,0.61507815,-0.365397,-0.6320289
Shearer - Itch,ZOELEELA - Jewel,50.48309516906738,0.14207198,-0.19207679370463818,-0.700846,-0.071519315,-0.118634544
Short Hand - Certain Strangers,Bam Bam - Hi-Q,52.015403747558594,0.33849317,0.31260267593509455,-0.037308715,0.5615962,0.98739684
Short Hand - Certain Strangers,Benji Cossa - New Flowers (Fast 4-track Version),52.21492576599121,0.24146242,0.3783170286819618,-0.36509168,-0.7982072,-1.3881336
Short Hand - Certain Strangers,Bessie Smith - My Sweetie Went Away,46.726877212524414,0.4703267,-1.4292206123641507,0.40804276,-0.77696747,-1.3510286
Short Hand - Certain Strangers,David Rovics - We Just Want The World,53.28257942199707,0.11409365,0.7299582636364194,-0.7953606,0.25437936,0.45069942
Short Hand - Certain Strangers,deef - Ein sonniger Tag mit dir,49.47190475463867,0.73799753,-0.5251213574576894,1.312271,-0.32380444,-0.5593681
Short Hand - Certain Strangers,Dragon Or Emperor - Part of Me Says,51.41293716430664,0.15523061,0.11417494409361183,-0.6563944,0.8612552,1.510891
Short Hand - Certain Strangers,Grand Mal - Children of Light,50.77524185180664,0.5554472,-0.09585568330203685,0.6955914,0.6719698,1.1802157
Short Hand - Certain Strangers,Home Blitz - Secret Wave,51.89752960205078,0.30140042,0.2737797768962501,-0.16261302,-0.82835555,-1.4408017
Short Hand - Certain Strangers,Josh Woodward - Cien Volando,51.53159713745117,0.41141856,0.15325666245938188,0.2090431,-0.57731634,-1.0022448
Short Hand - Certain Strangers,Los Steaks - Sunday Girls,52.72685623168945,0.23103808,0.5469258843312629,-0.40030652,-0.74248016,-1.2907803
Short Hand - Certain Strangers,Mia Doi Todd - I gave you my home,51.32670593261719,0.42064616,0.08577392037927273,0.2402152,0.21785867,0.386899
Short Hand - Certain Strangers,Orange Peels - Grey Holiday,51.329132080078125,-0.07165864,0.08657299364104311,-1.4228569,-0.49331158,-0.8554913
Short Hand - Certain Strangers,Poland - Lying Machine,51.73244094848633,0.48958957,0.21940635936537406,0.47311535,-0.6632858,-1.1524305
Short Hand - Certain Strangers,Shearer - Itch,52.06451034545898,0.12885426,0.32877637105894475,-0.7454973,0.042203408,0.0800352
Short Hand - Certain Strangers,Short Hand - Certain Strangers,53.00964546203613,1.0000001,0.6400650344962497,2.197351,0.34147882,0.60285926
Short Hand - Certain Strangers,The Cute Lepers - Young Hearts,51.52250480651856,-0.056706503,0.1502620223344947,-1.3723466,0.6517502,1.1448928
Short Hand - Certain Strangers,The Embarrassment - Patio Set,50.32262420654297,0.5844122,-0.24492933358870123,0.7934391,-0.7975393,-1.3869668
Short Hand - Certain Strangers,The J Arthur Keenes Band - The Boring World of Niels Bohr,50.04240417480469,0.0074392688,-0.33722229532318126,-1.1556536,0.120983504,0.21766135
Short Hand - Certain Strangers,The Oranges Band - Ride the Nuclear Wave,50.61703681945801,0.5821136,-0.14796191891331437,0.7856741,0.5086769,0.8949486
Short Hand - Certain Strangers,Wann - Happy Birthday,53.16251373291016,0.38899723,0.6904135602125346,0.13330083,0.79984206,1.4036043
Short Hand - Certain Strangers,ZOELEELA - Jewel,50.91012573242188,0.66953,-0.05143047659929989,1.0809784,0.5328123,0.93711233
The Cute Lepers - Young Hearts,Bam Bam - Hi-Q,52.4376163482666,0.0817827,0.4516621541573865,-0.9045114,0.84296966,1.4789467
The Cute Lepers - Young Hearts,Benji Cossa - New Flowers (Fast 4-track Version),52.9468002319336,0.02483496,0.6193663985669497,-1.0968885,-0.6974292,-1.2120779
The Cute Lepers - Young Hearts,Bessie Smith - My Sweetie Went Away,47.626142501831055,-0.0638494,-1.1330395848327568,-1.3964763,-0.78587043,-1.3665817
The Cute Lepers - Young Hearts,David Rovics - We Just Want The World,53.9539680480957,0.28059614,0.9510860837751293,-0.2328927,0.37163615,0.6555431
The Cute Lepers - Young Hearts,deef - Ein sonniger Tag mit dir,50.64890098571777,-0.02907205,-0.13746717212783,-1.2789937,0.35691226,0.6298209
The Cute Lepers - Young Hearts,Dragon Or Emperor - Part of Me Says,51.69432067871094,0.23381676,0.20685110920048175,-0.39091977,0.6083018,1.06899
The Cute Lepers - Young Hearts,Grand Mal - Children of Light,51.62126731872559,0.07095255,0.18279033483014784,-0.941097,0.6203851,1.0900991
The Cute Lepers - Young Hearts,Home Blitz - Secret Wave,52.64045715332031,-0.1518813,0.5184695788189396,-1.6938599,-0.5896444,-1.0237814
The Cute Lepers - Young Hearts,Josh Woodward - Cien Volando,52.24179458618164,-0.057321146,0.387166513775169,-1.374423,-0.59829366,-1.0388914
The Cute Lepers - Young Hearts,Los Steaks - Sunday Girls,53.51692199707031,-0.04778614,0.8071410766559912,-1.3422124,-0.83125836,-1.4458729
The Cute Lepers - Young Hearts,Mia Doi Todd - I gave you my home,52.18681526184082,0.008355757,0.3690585839241222,-1.1525575,0.3756315,0.6625228
The Cute Lepers - Young Hearts,Orange Peels - Grey Holiday,52.0694694519043,0.836635,0.33040969690847777,1.6454817,-0.8486414,-1.4762404
The Cute Lepers - Young Hearts,Poland - Lying Machine,52.58955764770508,0.053494148,0.5017053735802568,-1.0000739,-0.81160945,-1.4115468
The Cute Lepers - Young Hearts,Shearer - Itch,52.92124938964844,-0.091313064,0.6109510012283655,-1.4892522,-0.28893057,-0.4984446
The Cute Lepers - Young Hearts,Short Hand - Certain Strangers,53.541147232055664,-0.056706503,0.8151198734309486,-1.3723466,-0.26204133,-0.45147002
The Cute Lepers - Young Hearts,The Cute Lepers - Young Hearts,51.94546127319336,1.0,0.28956649943421386,2.1973507,0.690115,1.2119148
The Cute Lepers - Young Hearts,The Embarrassment - Patio Set,50.95578193664551,0.018696122,-0.03639319934537313,-1.1176263,-0.65681875,-1.1411328
The Cute Lepers - Young Hearts,The J Arthur Keenes Band - The Boring World of Niels Bohr,50.83097076416016,0.71086395,-0.07750086996680869,1.2206101,-0.36160484,-0.6254041
The Cute Lepers - Young Hearts,The Oranges Band - Ride the Nuclear Wave,51.427433013916016,-0.07452841,0.11894928119223994,-1.4325515,0.6891026,1.2101462
The Cute Lepers - Young Hearts,Wann - Happy Birthday,53.620338439941406,-0.095802166,0.8412022026412039,-1.5044171,0.81067395,1.4225272
The Cute Lepers - Young Hearts,ZOELEELA - Jewel,51.63763236999512,-0.015960125,0.18818031013359673,-1.2346998,0.19895558,0.35387594
The Embarrassment - Patio Set,Bam Bam - Hi-Q,52.41135215759277,0.3825261,0.4430118091773721,0.11144048,0.10376151,0.18757512
The Embarrassment - Patio Set,Benji Cossa - New Flowers (Fast 4-track Version),52.601165771484375,0.17938147,0.5055286124726581,-0.5748095,0.0952212,0.17265548
The Embarrassment - Patio Set,Bessie Smith - My Sweetie Went Away,47.27977561950684,0.7477454,-1.2471186005909745,1.3452007,-0.15171091,-0.25872654
The Embarrassment - Patio Set,David Rovics - We Just Want The World,53.91752243041992,0.10060625,0.9390823951855786,-0.8409229,-0.29396355,-0.5072371
The Embarrassment - Patio Set,deef - Ein sonniger Tag mit dir,51.12596702575684,0.7620716,0.019658774597022945,1.3935965,0.13123092,0.23556325
The Embarrassment - Patio Set,Dragon Or Emperor - Part of Me Says,52.23213577270508,0.19287099,0.38398529758208305,-0.52924013,-0.22417617,-0.3853209
The Embarrassment - Patio Set,Grand Mal - Children of Light,52.22765350341797,0.92361546,0.3825090222950073,1.9393133,0.20793648,0.36956525
The Embarrassment - Patio Set,Home Blitz - Secret Wave,52.681283950805664,0.25520384,0.5319162479763259,-0.31867132,0.24678549,0.43743318
The Embarrassment - Patio Set,Josh Woodward - Cien Volando,51.87681579589844,0.54390967,0.2669575004632105,0.656616,0.17500842,0.31204104
The Embarrassment - Patio Set,Los Steaks - Sunday Girls,53.49667167663574,0.2557689,0.8004714533696577,-0.31676248,-0.30784747,-0.5314918
The Embarrassment - Patio Set,Mia Doi Todd - I gave you my home,52.0373649597168,0.76660717,0.3198357966395161,1.4089183,-0.18993083,-0.32549545
The Embarrassment - Patio Set,Orange Peels - Grey Holiday,51.94579315185547,0.02191741,0.2896758066256825,-1.1067444,-0.15452984,-0.2636511
The Embarrassment - Patio Set,Poland - Lying Machine,52.46247863769531,0.8606217,0.4598507704837835,1.726512,-0.09894106,-0.1665394
The Embarrassment - Patio Set,Shearer - Itch,52.006954193115234,0.15188263,0.3098197399683942,-0.66770434,0.1303631,0.2340472
The Embarrassment - Patio Set,Short Hand - Certain Strangers,53.444435119628906,0.5844122,0.7832668783538513,0.7934391,-0.3754131,-0.64952666
The Embarrassment - Patio Set,The Cute Lepers - Young Hearts,51.32395362854004,0.018696122,0.0848674245327832,-1.1176263,-0.2063714,-0.35421655
The Embarrassment - Patio Set,The Embarrassment - Patio Set,51.68658828735352,1.0000001,0.2043043772797159,2.197351,-0.13606222,-0.2313888
The Embarrassment - Patio Set,The J Arthur Keenes Band - The Boring World of Niels Bohr,51.93398094177246,-0.119015835,0.28578535009255035,-1.582836,0.11821795,0.21283004
The Embarrassment - Patio Set,The Oranges Band - Ride the Nuclear Wave,51.96531295776367,0.75633615,0.29610482845033514,1.3742213,-0.07539277,-0.12540133
The Embarrassment - Patio Set,Wann - Happy Birthday,53.28546905517578,0.18823338,0.7309099900448959,-0.5449066,0.29815105,0.5271671
The Embarrassment - Patio Set,ZOELEELA - Jewel,51.90370178222656,0.43541378,0.275812639376666,0.2901022,0.09029734,0.16405366
The J Arthur Keenes Band - The Boring World of Niels Bohr,Bam Bam - Hi-Q,51.60487365722656,0.1995707,0.17739093649294702,-0.5066076,-0.7853626,-1.3656945
The J Arthur Keenes Band - The Boring World of Niels Bohr,Benji Cossa - New Flowers (Fast 4-track Version),51.78421401977539,-0.00514968,0.23645828123447427,-1.1981808,0.7074249,1.2421546
The J Arthur Keenes Band - The Boring World of Niels Bohr,Bessie Smith - My Sweetie Went Away,47.12252998352051,0.015997097,-1.2989088504705952,-1.126744,0.913548,1.6022446
The J Arthur Keenes Band - The Boring World of Niels Bohr,David Rovics - We Just Want The World,52.732051849365234,0.31067607,0.5486371072597711,-0.13127863,-0.2096684,-0.3599763
The J Arthur Keenes Band - The Boring World of Niels Bohr,deef - Ein sonniger Tag mit dir,50.02299499511719,-0.0071068984,-0.3436148814173444,-1.2047925,-0.09645926,-0.16220379
The J Arthur Keenes Band - The Boring World of Niels Bohr,Dragon Or Emperor - Part of Me Says,51.162384033203125,0.1653136,0.03165304015282411,-0.6223327,-0.72508144,-1.2603854
The J Arthur Keenes Band - The Boring World of Niels Bohr,Grand Mal - Children of Light,50.78416633605957,-0.046933074,-0.09291632497513147,-1.3393307,-0.7779915,-1.3528174
The J Arthur Keenes Band - The Boring World of Niels Bohr,Home Blitz - Secret Wave,51.30853462219238,-0.03222326,0.07978903754524246,-1.2896389,0.7081987,1.2435064
The J Arthur Keenes Band - The Boring World of Niels Bohr,Josh Woodward - Cien Volando,51.34179496765137,0.017682632,0.0907436283775947,-1.12105,0.51776916,0.91083246
The J Arthur Keenes Band - The Boring World of Niels Bohr,Los Steaks - Sunday Girls,52.04023742675781,-0.028477388,0.32078186922774427,-1.2769849,0.9135866,1.6023121
The J Arthur Keenes Band - The Boring World of Niels Bohr,Mia Doi Todd - I gave you my home,51.27081871032715,-0.04743556,0.06736696625731188,-1.3410281,-0.3409975,-0.58940375
The J Arthur Keenes Band - The Boring World of Niels Bohr,Orange Peels - Grey Holiday,51.29528999328613,0.7220954,0.07542680112249592,1.2585514,0.7676625,1.3473877
The J Arthur Keenes Band - The Boring World of Niels Bohr,Poland - Lying Machine,51.37203598022461,-0.07636078,0.1007037750484827,-1.4387414,0.87062263,1.5272555
The J Arthur Keenes Band - The Boring World of Niels Bohr,Shearer - Itch,51.33238410949707,0.063493475,0.08764407847698534,-0.9662949,0.22072017,0.39189795
